Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"72586","1","2020-04-19 16:54:24","3","67","<feature-selection><decision-trees>","2","2"
"72588","1","2020-04-19 17:05:07","0","25","<graphs><bokeh>","0",""
"72589","1","2020-04-19 17:10:50","1","27","<pytorch><pytorch-geometric>","0",""
"72590","1","2020-04-19 17:33:47","0","27","<python><predictive-modeling><pandas>","1",""
"72591","2","2020-04-19 17:56:43","0","","","",""
"72592","2","2020-04-19 18:00:08","1","","","",""
"72593","1","2020-04-19 18:24:17","0","16","<machine-learning><cnn><activation-function><weight-initialization>","0",""
"72594","1","2020-04-19 18:57:35","1","50","<nlp>","0",""
"72596","1","2020-04-19 19:10:31","0","32","<python><matplotlib><jupyter>","1",""
"72597","1","2020-04-19 19:11:51","1","16","<machine-learning><xgboost><imbalanced-learn>","0",""
"72598","1","2020-04-19 19:17:01","1","24","<classification><clustering><predictive-modeling><decision-trees><marketing>","0",""
"72600","2","2020-04-19 19:45:10","0","","","",""
"72601","1","2020-04-19 20:15:18","1","21","<r><regression><logistic-regression><preprocessing>","1","1"
"72602","1","2020-04-19 20:24:14","0","13","<machine-learning><keras><tensorflow><generative-models>","0",""
"72603","1","2020-04-19 20:28:40","0","18","<keras><pandas><lstm><rnn>","0",""
"72604","1","2020-04-19 21:26:52","1","47","<machine-learning><statistics><linear-regression><data-cleaning>","1","1"
"72605","1","2020-04-19 23:37:49","0","38","<nlp><text-mining><preprocessing><data-wrangling>","0","1"
"72606","1","2020-04-19 23:54:36","1","33","<pytorch>","1","1"
"72607","1","2020-04-20 04:42:40","0","16","<scikit-learn><pca>","0","1"
"72608","2","2020-04-20 06:13:12","1","","","",""
"72610","2","2020-04-20 06:53:01","1","","","",""
"72611","2","2020-04-20 07:53:19","0","","","",""
"72612","1","2020-04-20 08:43:21","1","8","<python><linear-regression><chi-square-test>","0",""
"72613","1","2020-04-20 08:46:20","1","14","<keras><cnn><reinforcement-learning>","0",""
"72614","1","2020-04-20 09:11:53","0","14","<image-classification><python-3.x>","0",""
"72615","1","2020-04-20 09:54:46","0","11","<machine-learning><scikit-learn><feature-selection><random-forest><optimization>","0",""
"72617","1","2020-04-20 10:23:32","0","40","<deep-learning><machine-learning-model><loss-function><data-science-model>","0","1"
"72618","2","2020-04-20 10:30:14","0","","","",""
"72619","1","2020-04-20 10:31:17","0","19","<neural-network><keras><nlp><lstm><mlp>","0",""
"72621","1","2020-04-20 11:36:28","1","16","<neural-network><deep-learning><classification><keras><sentiment-analysis>","0",""
"72622","1","2020-04-20 12:27:55","0","8","<python><dataset>","0",""
"72623","2","2020-04-20 12:29:47","-1","","","",""
"72624","2","2020-04-20 13:17:43","2","","","",""
"72628","1","2020-04-20 14:08:36","0","9","<neural-network><dataset><autoencoder>","0",""
"72629","1","2020-04-20 14:21:00","0","18","<deep-learning><autoencoder><gan><image-preprocessing><processing>","0",""
"72705","2","2020-04-21 14:27:14","3","","","",""
"72706","2","2020-04-21 14:29:56","2","","","",""
"72707","2","2020-04-21 14:35:30","0","","","",""
"72708","2","2020-04-21 14:41:49","0","","","",""
"72709","1","2020-04-21 15:24:58","0","19","<python><keras><rnn><training><sequence>","0",""
"72710","1","2020-04-21 15:59:51","1","30","<tensorflow><dataset><batch-normalization>","0",""
"72711","1","2020-04-21 16:07:29","0","93","<deep-learning><cnn>","0",""
"72712","2","2020-04-21 16:13:43","0","","","",""
"72713","1","2020-04-21 16:31:05","0","22","<xgboost>","0",""
"72715","1","2020-04-21 18:41:50","0","10","<neural-network><deep-learning><cnn><gan><generative-models>","0",""
"72716","1","2020-04-21 19:32:19","0","4","<deep-learning><classification><tensorflow>","0",""
"72717","1","2020-04-21 19:56:48","0","11","<deep-learning><computer-vision>","0",""
"72718","1","2020-04-21 20:40:06","0","19","<machine-learning><r><clustering>","0",""
"72719","1","2020-04-21 20:44:47","0","62","<tensorflow><clustering>","2",""
"72720","1","2020-04-21 21:14:55","0","19","<computer-vision>","1",""
"72721","1","2020-04-21 23:09:58","0","17","<cnn><pytorch><object-detection><faster-rcnn>","0",""
"72722","1","2020-04-21 23:35:41","0","12","<machine-learning><predictive-modeling>","1",""
"72723","1","2020-04-22 00:07:46","0","20","<machine-learning><r><text-mining>","1","1"
"72724","1","2020-04-22 00:40:19","0","31","<regression><linear-regression><one-hot-encoding>","2",""
"72725","1","2020-04-22 00:45:39","0","23","<neural-network><deep-learning><keras><tensorflow><loss-function>","0",""
"72726","2","2020-04-22 01:24:16","0","","","",""
"72727","1","2020-04-22 01:32:33","0","12","<machine-learning><deep-learning>","0",""
"72728","1","2020-04-22 02:25:38","0","36","<python><keras><scikit-learn><image-preprocessing><image-segmentation>","1",""
"72729","1","2020-04-22 02:42:54","0","16","<clustering><k-means><tsne>","0",""
"72730","2","2020-04-22 02:57:04","0","","","",""
"72731","2","2020-04-22 03:07:26","0","","","",""
"72732","2","2020-04-22 04:34:23","2","","","",""
"72733","1","2020-04-22 05:03:10","0","19","<data-cleaning><error-handling><mathematics>","0",""
"72734","1","2020-04-22 05:04:10","0","71","<scikit-learn><pandas><linear-regression>","3",""
"72735","2","2020-04-22 05:09:31","0","","","",""
"72736","2","2020-04-22 05:30:15","0","","","",""
"72737","2","2020-04-22 05:41:37","1","","","",""
"72738","1","2020-04-22 05:48:41","0","21","<deep-learning><gpu>","1",""
"72739","1","2020-04-22 06:23:22","0","18","<deep-learning><cnn><generative-models>","0",""
"72740","1","2020-04-22 06:29:10","0","36","<predictive-modeling><svm><k-nn>","1",""
"72741","2","2020-04-22 06:29:23","1","","","",""
"72742","2","2020-04-22 06:34:59","1","","","",""
"72743","1","2020-04-22 06:38:05","-1","102","<python><numpy><matplotlib>","1",""
"72744","2","2020-04-22 06:42:42","1","","","",""
"72745","1","2020-04-22 06:46:25","0","31","<python><nlp><predictive-modeling><multiclass-classification>","1",""
"72746","1","2020-04-22 07:17:26","0","7","<data>","0","1"
"72747","1","2020-04-22 07:35:55","0","9","<cnn><pytorch>","0",""
"72748","1","2020-04-22 07:39:40","0","10","<pandas><spyder>","0",""
"72749","2","2020-04-22 07:58:18","0","","","",""
"72750","1","2020-04-22 08:13:50","1","24","<r><dplyr>","2",""
"72751","2","2020-04-22 08:52:56","2","","","",""
"72754","1","2020-04-22 09:17:50","0","14","<machine-learning><r><rmse><bootstraping>","1",""
"72755","2","2020-04-22 09:25:39","0","","","",""
"72756","1","2020-04-22 09:39:53","0","6","<time-series><statistics>","0",""
"72757","2","2020-04-22 09:41:20","1","","","",""
"72758","1","2020-04-22 11:21:20","0","6","<categorical-data><correlation><matlab>","0",""
"72762","1","2020-04-22 12:27:09","2","37","<keras><tensorflow><cnn>","1",""
"72763","2","2020-04-22 12:29:31","1","","","",""
"72764","1","2020-04-22 13:10:37","0","58","<machine-learning><python><random-forest><data-science-model><missing-data>","2",""
"72765","2","2020-04-22 13:21:59","0","","","",""
"72766","2","2020-04-22 13:30:28","1","","","",""
"72767","2","2020-04-22 13:37:13","0","","","",""
"72768","1","2020-04-22 13:49:18","1","61","<keras><tensorflow><prediction>","1",""
"72769","2","2020-04-22 14:09:53","0","","","",""
"72770","1","2020-04-22 14:14:57","2","60","<lstm><statistics><rnn><prediction><probability>","2",""
"72771","1","2020-04-22 14:15:27","0","14","<classification>","1",""
"72772","1","2020-04-22 14:20:44","0","7","<r><time-series><clustering><markov-hidden-model>","0",""
"72775","2","2020-04-22 14:53:03","0","","","",""
"72776","2","2020-04-22 15:00:56","0","","","",""
"72778","1","2020-04-22 15:06:53","2","100","<python><random-forest><decision-trees><xgboost><hyperparameter>","2",""
"72779","2","2020-04-22 15:08:39","0","","","",""
"72780","2","2020-04-22 15:15:40","0","","","",""
"72781","1","2020-04-22 15:17:30","0","33","<machine-learning><decision-trees>","1","0"
"72782","2","2020-04-22 15:18:08","0","","","",""
"72783","2","2020-04-22 15:22:01","0","","","",""
"72784","2","2020-04-22 15:46:32","-1","","","",""
"72786","2","2020-04-22 15:55:43","0","","","",""
"72787","1","2020-04-22 15:59:05","0","9","<machine-learning><neural-network><deep-learning><regression><prediction>","0",""
"64079","1","2019-12-02 09:08:55","0","35","<multiclass-classification><prediction><multilabel-classification>","0",""
"64080","1","2019-12-02 09:34:59","0","95","<python><cnn><pruning>","2",""
"64081","2","2019-12-02 10:03:02","1","","","",""
"64082","2","2019-12-02 10:31:31","1","","","",""
"64083","2","2019-12-02 10:36:40","1","","","",""
"64084","2","2019-12-02 10:49:11","0","","","",""
"64085","1","2019-12-02 10:51:01","0","8","<lstm><word-embeddings><sequence-to-sequence>","0",""
"64086","2","2019-12-02 11:27:04","0","","","",""
"64087","1","2019-12-02 11:29:07","0","18","<nlp><ocr>","0",""
"64088","1","2019-12-02 11:51:45","0","19","<classification><decision-trees><association-rules>","0",""
"64089","1","2019-12-02 12:04:07","0","25","<k-means><supervised-learning>","1",""
"64090","2","2019-12-02 12:19:42","2","","","",""
"64091","1","2019-12-02 14:18:22","0","8","<time-series>","0",""
"64092","1","2019-12-02 14:31:39","1","45","<machine-learning><cross-validation>","2",""
"64093","2","2019-12-02 14:35:08","0","","","",""
"64094","1","2019-12-02 14:40:33","1","38","<data><cross-validation>","2",""
"64095","2","2019-12-02 14:42:50","0","","","",""
"64096","2","2019-12-02 14:47:41","1","","","",""
"64097","1","2019-12-02 15:02:05","1","147","<autoencoder>","1",""
"64098","2","2019-12-02 15:11:29","1","","","",""
"64099","2","2019-12-02 15:40:09","0","","","",""
"64100","1","2019-12-02 15:40:23","0","61","<machine-learning><neural-network><classification><convnet>","1",""
"64101","2","2019-12-02 15:49:58","1","","","",""
"64103","1","2019-12-02 16:10:37","0","24","<deep-learning>","0",""
"64104","1","2019-12-02 16:12:16","0","17","<python><dataset><heatmap>","0",""
"64107","1","2019-12-02 18:18:16","1","36","<machine-learning><python><deep-learning><tensorflow><java>","1",""
"64109","1","2019-12-02 18:30:21","0","26","<dataset><normalization><distribution>","0",""
"64111","2","2019-12-02 18:57:00","1","","","",""
"64112","2","2019-12-02 19:12:10","1","","","",""
"64113","1","2019-12-02 19:16:35","5","131","<machine-learning><predictive-modeling><feature-selection><feature-engineering>","3","1"
"64114","1","2019-12-02 19:33:49","2","19","<neural-network><autoencoder><generative-models>","0","1"
"64115","2","2019-12-02 19:55:59","0","","","",""
"64116","1","2019-12-02 20:22:48","1","38","<machine-learning><keras><tensorflow><optimization>","2",""
"64117","2","2019-12-02 20:46:29","1","","","",""
"64118","1","2019-12-02 20:49:16","3","149","<cnn><convolution>","1","1"
"64119","1","2019-12-02 21:13:47","6","148","<reinforcement-learning>","2","2"
"64120","1","2019-12-02 21:22:22","1","491","<deep-learning><keras><sequence-to-sequence><language-model><attention-mechanism>","2","1"
"64122","1","2019-12-02 22:25:26","2","42","<anomaly-detection>","1","1"
"64123","2","2019-12-02 22:32:11","0","","","",""
"64124","1","2019-12-02 22:50:08","0","65","<python><pandas><dataframe><csv>","1",""
"64125","1","2019-12-02 23:13:48","1","36","<r><data-wrangling><error-handling>","2",""
"64126","2","2019-12-02 23:36:15","1","","","",""
"64128","2","2019-12-03 01:44:28","1","","","",""
"64129","1","2019-12-03 02:27:30","0","19","<keras><softmax>","0",""
"64130","2","2019-12-03 03:11:16","2","","","",""
"64131","1","2019-12-03 03:34:10","0","2751","<colab>","1",""
"64132","2","2019-12-03 05:09:35","1","","","",""
"64133","2","2019-12-03 05:20:38","1","","","",""
"64134","2","2019-12-03 06:06:21","1","","","",""
"64135","1","2019-12-03 07:09:10","0","22","<computer-vision><object-detection>","1",""
"64136","1","2019-12-03 08:24:23","1","175","<python><nlp><nltk>","3",""
"64137","2","2019-12-03 08:49:41","5","","","",""
"64138","1","2019-12-03 10:21:08","2","37","<machine-learning><python><machine-learning-model><kernel>","0",""
"64139","2","2019-12-03 11:47:57","1","","","",""
"64140","1","2019-12-03 12:04:19","1","33","<classification><statistics><object-detection><matlab><confusion-matrix>","1",""
"64141","1","2019-12-03 12:19:48","0","25","<machine-learning><statistics><performance>","1","1"
"64142","2","2019-12-03 12:29:12","2","","","",""
"64143","1","2019-12-03 12:37:44","2","56","<regression><statistics>","1","0"
"64144","2","2019-12-03 12:45:49","0","","","",""
"64145","2","2019-12-03 13:27:16","1","","","",""
"64146","2","2019-12-03 13:51:34","2","","","",""
"64147","1","2019-12-03 14:11:48","2","136","<classification><logistic-regression><probability>","1",""
"64148","2","2019-12-03 14:37:07","3","","","",""
"64149","1","2019-12-03 15:50:33","2","106","<python><keras><time-series><stacked-lstm>","0",""
"64150","1","2019-12-03 17:01:10","0","40","<convolution><autoencoder>","0",""
"64151","1","2019-12-03 17:01:23","0","37","<machine-learning><deep-learning>","0",""
"64152","2","2019-12-03 18:11:13","2","","","",""
"64153","2","2019-12-03 18:34:45","2","","","",""
"64154","1","2019-12-03 18:40:44","2","73","<tsne>","1",""
"64155","2","2019-12-03 18:52:03","0","","","",""
"64156","1","2019-12-03 19:26:58","0","117","<neural-network><cnn><convolution>","1","1"
"64157","1","2019-12-03 20:32:06","0","29","<categorical-data><pytorch><embeddings>","2",""
"64158","2","2019-12-03 20:38:17","2","","","",""
"64159","2","2019-12-03 20:56:50","3","","","",""
"64160","2","2019-12-03 21:18:18","0","","","",""
"68062","2","2020-02-14 05:33:53","1","","","",""
"68063","1","2020-02-14 05:46:13","0","16","<nlp><azure-ml>","0",""
"68064","1","2020-02-14 07:14:20","0","20","<machine-learning><python><neural-network><machine-learning-model><matlab>","0",""
"68066","1","2020-02-14 08:07:48","0","17","<machine-learning><cnn><image-classification>","0",""
"68067","2","2020-02-14 08:15:51","1","","","",""
"68068","2","2020-02-14 08:23:03","0","","","",""
"68069","2","2020-02-14 09:10:46","1","","","",""
"68071","1","2020-02-14 09:53:51","0","11","<deep-learning><cnn><recurrent-neural-net><activity-recognition>","0",""
"68072","2","2020-02-14 09:54:24","1","","","",""
"68073","2","2020-02-14 10:02:24","1","","","",""
"68074","1","2020-02-14 10:06:10","3","149","<nlp><word-embeddings><one-hot-encoding>","1","1"
"68075","1","2020-02-14 10:06:11","0","28","<machine-learning><correlation>","3",""
"68076","1","2020-02-14 10:20:18","1","30","<neural-network><predictive-modeling><feature-selection><predictor-importance>","0","1"
"68077","1","2020-02-14 10:49:45","0","13","<ensemble-modeling><predictor-importance><explainable-ai>","0",""
"68078","2","2020-02-14 10:52:00","1","","","",""
"68082","1","2020-02-14 12:01:07","2","127","<python><nlp><bert>","1",""
"68083","1","2020-02-14 12:18:15","1","25","<tensorflow><gpu>","1",""
"68084","1","2020-02-14 13:04:48","0","30","<neural-network><deep-learning><convnet><object-detection><yolo>","0",""
"68085","2","2020-02-14 13:10:58","2","","","",""
"68086","1","2020-02-14 13:18:54","2","18","<machine-learning><data-science-model><encoding><efficiency><categorical-encoding>","1","1"
"68087","1","2020-02-14 13:30:23","1","144","<machine-learning><python><pandas><apache-spark><implementation>","1",""
"68088","2","2020-02-14 13:32:36","1","","","",""
"68089","1","2020-02-14 14:03:35","1","13","<keras><tensorflow><lstm><rnn><sequence-to-sequence>","0",""
"68090","2","2020-02-14 14:37:34","0","","","",""
"68091","1","2020-02-14 14:52:12","2","53","<python><k-means><anomaly-detection>","1",""
"68092","2","2020-02-14 15:06:36","1","","","",""
"68093","1","2020-02-14 15:21:27","1","222","<machine-learning><pandas><random-forest><accuracy><ipython>","2",""
"68094","1","2020-02-14 15:27:29","0","8","<machine-learning><python><deep-learning><gradient-descent><ann>","0",""
"68095","1","2020-02-14 15:27:55","2","718","<deep-learning><keras><lstm><feature-selection><features>","1","1"
"68096","2","2020-02-14 15:39:17","1","","","",""
"68097","2","2020-02-14 15:49:36","2","","","",""
"68098","1","2020-02-14 15:53:13","2","34","<machine-learning><python><decision-trees><machine-learning-model>","1",""
"68099","1","2020-02-14 16:20:42","0","18","<time-series><autoencoder>","0",""
"68100","1","2020-02-14 16:37:38","1","31","<machine-learning><data-science-model>","0",""
"68101","2","2020-02-14 16:40:37","2","","","",""
"55876","1","2019-07-17 23:40:17","2","50","<machine-learning><nlp><data-mining><text-mining><natural-language-process>","0",""
